id,price
54573,31214.12564636616
54574,77622.61351498486
54575,69019.16446462565
54576,9064.465474047069
54577,46844.95256112013
54578,33483.7690359377
54579,61927.50485086714
54580,14301.183124281193
54581,7422.333702441112
54582,50356.47891461877
54583,82191.93102321924
54584,59531.530837820814
54585,28534.792520653005
54586,29131.153591774648
54587,61587.08471336582
54588,33483.7690359377
54589,27944.811482416542
54590,61392.02566103571
54591,34723.11940004775
54592,29747.083553468034
54593,39308.71719615758
54594,69239.26809709576
54595,26084.379760903845
54596,33483.7690359377
54597,33483.7690359377
54598,33936.03735194695
54599,87998.81275970888
54600,23969.53001916527
54601,103590.02702912813
54602,69038.20255847728
54603,87998.81275970888
54604,52538.68389273769
54605,23969.53001916527
54606,12256.609790039096
54607,28534.792520653005
54608,82191.93102321924
54609,62022.04639521354
54610,12256.609790039096
54611,34723.11940004775
54612,27079.652329658275
54613,26084.379760903845
54614,11277.441756357866
54615,17355.708703736967
54616,34104.345464059355
54617,65728.93894079303
54618,58867.771734118694
54619,9064.465474047069
54620,13661.232210140815
54621,25056.722631960998
54622,42649.52579104348
54623,61927.50485086714
54624,29131.153591774648
54625,23111.19321404347
54626,33690.07887914898
54627,41093.747837670926
54628,33483.7690359377
54629,18395.547734451786
54630,20172.49570408174
54631,44367.81533494269
54632,100464.35811081229
54633,20595.01376234209
54634,25056.722631960998
54635,75543.62485741268
54636,23403.137578014135
54637,38423.493478792494
54638,87998.81275970888
54639,29131.153591774648
54640,52538.68389273769
54641,29131.153591774648
54642,33483.7690359377
54643,21925.265563327826
54644,18395.547734451786
54645,50882.15938475213
54646,33831.38417413348
54647,42649.52579104348
54648,20172.49570408174
54649,33483.7690359377
54650,103590.02702912813
54651,9064.465474047069
54652,11470.298676884315
54653,32893.78799770124
54654,61927.50485086714
54655,26084.379760903845
54656,19259.810060134405
54657,12353.469830910104
54658,69019.16446462565
54659,33936.03735194695
54660,69019.16446462565
54661,23969.53001916527
54662,28534.792520653005
54663,31382.070572654462
54664,46844.95256112013
54665,33653.163697798314
54666,54704.33048706468
54667,42649.52579104348
54668,26084.379760903845
54669,85499.55991968098
54670,28534.792520653005
54671,26386.2125131259
54672,49090.73555583701
54673,33483.7690359377
54674,46844.95256112013
54675,20685.064692105967
54676,27640.80623360489
54677,82191.93102321924
54678,69019.16446462565
54679,38423.493478792494
54680,7615.190622967561
54681,82191.93102321924
54682,52538.68389273769
54683,41093.747837670926
54684,19496.01252170182
54685,62068.45784128804
54686,30922.577420689766
54687,7422.333702441112
54688,33483.7690359377
54689,15401.647911531238
54690,82191.93102321924
54691,21199.788245956162
54692,21925.265563327826
54693,20928.323517055127
54694,29131.153591774648
54695,34723.11940004775
54696,17766.22108633716
54697,87998.81275970888
54698,72613.02392426426
54699,87998.81275970888
54700,61587.08471336582
54701,86459.68110486872
54702,31382.070572654462
54703,33483.7690359377
54704,29131.153591774648
54705,10823.972598097782
54706,50356.47891461877
54707,82191.93102321924
54708,42695.73254347241
54709,41093.747837670926
54710,71587.41060687635
54711,82191.93102321924
54712,7615.190622967561
54713,13181.297607534822
54714,61927.50485086714
54715,44009.9215294362
54716,61392.02566103571
54717,12256.609790039096
54718,20172.49570408174
54719,15401.647911531238
54720,28534.792520653005
54721,33483.7690359377
54722,10823.972598097782
54723,54960.20576298664
54724,29131.153591774648
54725,32814.38701658097
54726,69160.11745504655
54727,21925.265563327826
54728,9397.775228760103
54729,25233.15893289054
54730,33653.163697798314
54731,6660.017188390558
54732,32009.869092557015
54733,26165.40498396192
54734,44181.475155497385
54735,23111.19321404347
54736,20402.738784727706
54737,27079.652329658275
54738,50356.47891461877
54739,30486.174002839947
54740,6993.326943103593
54741,38423.493478792494
54742,14476.873505071999
54743,50932.51017858553
54744,20402.738784727706
54745,34723.11940004775
54746,46844.95256112013
54747,33483.7690359377
54748,9064.465474047069
54749,7422.333702441112
54750,52101.95562998508
54751,53965.24504546514
54752,29747.083553468034
54753,12534.066142830608
54754,17294.012169383463
54755,34104.345464059355
54756,30486.174002839947
54757,42649.52579104348
54758,7422.333702441112
54759,13274.337403839292
54760,23879.16548935952
54761,23969.53001916527
54762,28503.864988056266
54763,24797.845578988938
54764,62022.04639521354
54765,54960.20576298664
54766,21199.788245956162
54767,12252.148028502495
54768,82191.93102321924
54769,85621.627782636
54770,29131.153591774648
54771,53965.24504546514
54772,9397.775228760103
54773,14018.28320146296
54774,9064.465474047069
54775,32893.78799770124
54776,87998.81275970888
54777,11277.441756357866
54778,62022.04639521354
54779,26084.379760903845
54780,15401.647911531238
54781,50356.47891461877
54782,26165.40498396192
54783,86459.68110486872
54784,20402.738784727706
54785,49625.255624553465
54786,71587.41060687635
54787,19259.810060134405
54788,14301.183124281193
54789,14018.28320146296
54790,47997.1405411385
54791,61927.50485086714
54792,25756.42578746226
54793,29131.153591774648
54794,13439.221542192574
54795,62022.04639521354
54796,69019.16446462565
54797,33929.13534832298
54798,33929.13534832298
54799,87998.81275970888
54800,33483.7690359377
54801,26165.40498396192
54802,6660.017188390558
54803,33483.7690359377
54804,6660.017188390558
54805,17294.012169383463
54806,42667.43095227369
54807,33831.38417413348
54808,33483.7690359377
54809,59128.34788655093
54810,40424.324384600295
54811,12534.066142830608
54812,14018.28320146296
54813,22440.19208626811
54814,32814.38701658097
54815,34937.18785893563
54816,17341.786137718325
54817,49090.73555583701
54818,35275.19286485282
54819,18987.530591911243
54820,29131.153591774648
54821,26084.379760903845
54822,29131.153591774648
54823,33929.13534832298
54824,71587.41060687635
54825,46844.95256112013
54826,59531.530837820814
54827,61587.08471336582
54828,23111.19321404347
54829,44367.81533494269
54830,20595.01376234209
54831,28534.792520653005
54832,85499.55991968098
54833,26084.379760903845
54834,33483.7690359377
54835,27944.811482416542
54836,37185.005102744675
54837,44009.9215294362
54838,14392.497908387995
54839,19496.01252170182
54840,50356.47891461877
54841,34104.345464059355
54842,82191.93102321924
54843,69019.16446462565
54844,46844.95256112013
54845,33483.7690359377
54846,46844.95256112013
54847,11277.441756357866
54848,7615.190622967561
54849,50356.47891461877
54850,21925.265563327826
54851,103590.02702912813
54852,20595.01376234209
54853,87998.81275970888
54854,69019.16446462565
54855,7615.190622967561
54856,69266.33324758982
54857,27640.80623360489
54858,27287.55642183926
54859,27944.811482416542
54860,11470.298676884315
54861,38423.493478792494
54862,16897.118400127925
54863,48217.244173608604
54864,29131.153591774648
54865,14018.28320146296
54866,50356.47891461877
54867,27944.811482416542
54868,33483.7690359377
54869,46844.95256112013
54870,69019.16446462565
54871,69160.11745504655
54872,26084.379760903845
54873,6660.017188390558
54874,29320.940651821416
54875,48172.49233729681
54876,20595.01376234209
54877,33936.03735194695
54878,34104.345464059355
54879,41093.747837670926
54880,85499.55991968098
54881,20595.01376234209
54882,29131.153591774648
54883,23969.53001916527
54884,13181.297607534822
54885,21199.788245956162
54886,103590.02702912813
54887,20402.738784727706
54888,103590.02702912813
54889,29008.44634007043
54890,32893.78799770124
54891,26084.379760903845
54892,87998.81275970888
54893,26084.379760903845
54894,16897.118400127925
54895,32893.78799770124
54896,25632.83684475021
54897,25056.722631960998
54898,19496.01252170182
54899,27640.80623360489
54900,17294.012169383463
54901,16897.118400127925
54902,71587.41060687635
54903,54960.20576298664
54904,82191.93102321924
54905,26084.379760903845
54906,69160.11745504655
54907,41093.747837670926
54908,38423.493478792494
54909,11277.441756357866
54910,82191.93102321924
54911,10315.842360819335
54912,6660.017188390558
54913,20172.49570408174
54914,16897.118400127925
54915,87998.81275970888
54916,30486.174002839947
54917,21925.265563327826
54918,12256.609790039096
54919,21222.99872781174
54920,46844.95256112013
54921,17355.708703736967
54922,14018.28320146296
54923,54960.20576298664
54924,77454.64320747992
54925,38423.493478792494
54926,50356.47891461877
54927,21925.265563327826
54928,28534.792520653005
54929,13374.15452806127
54930,26084.379760903845
54931,100464.35811081229
54932,34104.345464059355
54933,17766.22108633716
54934,22440.19208626811
54935,33483.7690359377
54936,25056.722631960998
54937,38423.493478792494
54938,71317.422835073
54939,82191.93102321924
54940,40424.324384600295
54941,14725.80766310103
54942,33936.03735194695
54943,33483.7690359377
54944,9064.465474047069
54945,85499.55991968098
54946,85499.55991968098
54947,69019.16446462565
54948,20402.738784727706
54949,61927.50485086714
54950,22515.24660156429
54951,86459.68110486872
54952,75543.62485741268
54953,38423.493478792494
54954,27640.80623360489
54955,82542.89770340375
54956,35275.19286485282
54957,21925.265563327826
54958,34402.5299670807
54959,31382.070572654462
54960,41433.0591763898
54961,38423.493478792494
54962,14018.28320146296
54963,69019.16446462565
54964,23969.53001916527
54965,21925.265563327826
54966,52538.68389273769
54967,20595.01376234209
54968,33483.7690359377
54969,41093.747837670926
54970,87998.81275970888
54971,72613.02392426426
54972,29131.153591774648
54973,50356.47891461877
54974,17335.953571571474
54975,9397.775228760103
54976,33483.7690359377
54977,25056.722631960998
54978,44009.9215294362
54979,19496.01252170182
54980,33483.7690359377
54981,30486.174002839947
54982,17698.31901781989
54983,29945.89877010808
54984,82191.93102321924
54985,29131.153591774648
54986,33483.7690359377
54987,47997.1405411385
54988,61392.02566103571
54989,11963.223723653868
54990,27004.30846112964
54991,72613.02392426426
54992,14725.80766310103
54993,54859.7960603373
54994,14716.49379245973
54995,69160.11745504655
54996,29131.153591774648
54997,14018.28320146296
54998,21925.265563327826
54999,50356.47891461877
55000,54859.7960603373
55001,75690.3271950302
55002,86459.68110486872
55003,33483.7690359377
55004,48114.5961618762
55005,40591.87816731371
55006,37185.005102744675
55007,46844.95256112013
55008,87998.81275970888
55009,87998.81275970888
55010,51295.47276272888
55011,72613.02392426426
55012,19259.810060134405
55013,84355.14501565543
55014,33483.7690359377
55015,50882.15938475213
55016,61392.02566103571
55017,23317.237919146344
55018,29131.153591774648
55019,51934.909807598735
55020,34723.11940004775
55021,21925.265563327826
55022,71587.41060687635
55023,49090.73555583701
55024,26084.379760903845
55025,28534.792520653005
55026,19259.810060134405
55027,33483.7690359377
55028,33483.7690359377
55029,69019.16446462565
55030,77604.04346929626
55031,14725.80766310103
55032,25756.42578746226
55033,71587.41060687635
55034,50356.47891461877
55035,28534.792520653005
55036,29131.153591774648
55037,24914.749233524595
55038,50356.47891461877
55039,10419.387050105688
55040,49090.73555583701
55041,26084.379760903845
55042,103590.02702912813
55043,23879.16548935952
55044,42002.35945955381
55045,46844.95256112013
55046,28534.792520653005
55047,38423.493478792494
55048,46844.95256112013
55049,12256.609790039096
55050,33483.7690359377
55051,73419.7483266282
55052,26084.379760903845
55053,26084.379760903845
55054,103590.02702912813
55055,11277.441756357866
55056,49090.73555583701
55057,39308.71719615758
55058,33936.03735194695
55059,47997.1405411385
55060,26084.379760903845
55061,33483.7690359377
55062,7615.190622967561
55063,17294.012169383463
55064,87998.81275970888
55065,26084.379760903845
55066,33483.7690359377
55067,29131.153591774648
55068,87998.81275970888
55069,29131.153591774648
55070,39308.71719615758
55071,62022.04639521354
55072,29131.153591774648
55073,69019.16446462565
55074,42649.52579104348
55075,6660.017188390558
55076,26084.379760903845
55077,21925.265563327826
55078,43966.901708088466
55079,13374.15452806127
55080,52538.68389273769
55081,69019.16446462565
55082,87998.81275970888
55083,103590.02702912813
55084,75690.3271950302
55085,30486.174002839947
55086,33483.7690359377
55087,46844.95256112013
55088,33936.03735194695
55089,69307.0261464637
55090,25632.83684475021
55091,38423.493478792494
55092,77454.64320747992
55093,13274.337403839292
55094,85621.627782636
55095,39308.71719615758
55096,33929.13534832298
55097,19259.810060134405
55098,69019.16446462565
55099,26084.379760903845
55100,51295.47276272888
55101,39308.71719615758
55102,26084.379760903845
55103,23956.257844710963
55104,33483.7690359377
55105,50932.51017858553
55106,21199.788245956162
55107,14301.183124281193
55108,33483.7690359377
55109,61392.02566103571
55110,13661.232210140815
55111,46844.95256112013
55112,62068.45784128804
55113,33483.7690359377
55114,82191.93102321924
55115,29131.153591774648
55116,69019.16446462565
55117,37179.09871508219
55118,33483.7690359377
55119,52538.68389273769
55120,21925.265563327826
55121,19376.521652412794
55122,11277.441756357866
55123,80018.35992013631
55124,33882.47577225385
55125,70139.67157063165
55126,7615.190622967561
55127,53965.24504546514
55128,61927.50485086714
55129,54960.20576298664
55130,45481.834604197626
55131,54960.20576298664
55132,84355.14501565543
55133,20172.49570408174
55134,82191.93102321924
55135,69266.33324758982
55136,28534.792520653005
55137,26084.379760903845
55138,35718.60472732138
55139,29131.153591774648
55140,26084.379760903845
55141,28970.04138879129
55142,46844.95256112013
55143,29131.153591774648
55144,23111.19321404347
55145,35972.597079952226
55146,75690.3271950302
55147,77622.61351498486
55148,47997.1405411385
55149,19496.01252170182
55150,29131.153591774648
55151,87998.81275970888
55152,21925.265563327826
55153,33483.7690359377
55154,27287.55642183926
55155,72613.02392426426
55156,80018.35992013631
55157,11277.441756357866
55158,69160.11745504655
55159,82191.93102321924
55160,59336.42162163661
55161,13661.232210140815
55162,45395.04500929466
55163,21925.265563327826
55164,23969.53001916527
55165,34004.27158920104
55166,33483.7690359377
55167,85728.16191257743
55168,23969.53001916527
55169,69019.16446462565
55170,46844.95256112013
55171,17294.012169383463
55172,27640.80623360489
55173,82191.93102321924
55174,7615.190622967561
55175,28534.792520653005
55176,46844.95256112013
55177,46844.95256112013
55178,73419.7483266282
55179,52538.68389273769
55180,29131.153591774648
55181,13181.297607534822
55182,28534.792520653005
55183,82191.93102321924
55184,13661.232210140815
55185,23969.53001916527
55186,19259.810060134405
55187,32831.91329664535
55188,26084.379760903845
55189,49257.04750415895
55190,17355.708703736967
55191,86459.68110486872
55192,50356.47891461877
55193,12252.148028502495
55194,26165.40498396192
55195,69266.33324758982
55196,38423.493478792494
55197,69266.33324758982
55198,9064.465474047069
55199,82191.93102321924
55200,67490.01123836945
55201,37179.09871508219
55202,30486.174002839947
55203,87998.81275970888
55204,100464.35811081229
55205,67666.37948068682
55206,47997.1405411385
55207,25632.83684475021
55208,47997.1405411385
55209,54859.7960603373
55210,37185.005102744675
55211,28534.792520653005
55212,33483.7690359377
55213,18980.699383217183
55214,71587.41060687635
55215,42649.52579104348
55216,103590.02702912813
55217,77454.64320747992
55218,23969.53001916527
55219,28534.792520653005
55220,17341.786137718325
55221,19565.972520518768
55222,20402.738784727706
55223,12353.469830910104
55224,23969.53001916527
55225,21199.788245956162
55226,36835.56696728726
55227,44009.9215294362
55228,25056.722631960998
55229,24797.845578988938
55230,103590.02702912813
55231,33483.7690359377
55232,14392.497908387995
55233,32831.91329664535
55234,33483.7690359377
55235,29131.153591774648
55236,34402.5299670807
55237,39456.45818577638
55238,42444.869195316445
55239,23111.19321404347
55240,86459.68110486872
55241,6993.326943103593
55242,69019.16446462565
55243,82191.93102321924
55244,24797.845578988938
55245,39456.45818577638
55246,61927.50485086714
55247,7422.333702441112
55248,33936.03735194695
55249,6660.017188390558
55250,16897.118400127925
55251,23969.53001916527
55252,82191.93102321924
55253,49090.73555583701
55254,75690.3271950302
55255,20595.01376234209
55256,13374.15452806127
55257,25056.722631960998
55258,69019.16446462565
55259,33483.7690359377
55260,62022.04639521354
55261,33483.7690359377
55262,11470.298676884315
55263,33483.7690359377
55264,75690.3271950302
55265,82191.93102321924
55266,29945.89877010808
55267,23111.19321404347
55268,17335.953571571474
55269,39308.71719615758
55270,20595.01376234209
55271,30486.174002839947
55272,20279.149842015657
55273,50356.47891461877
55274,6993.326943103593
55275,42098.890027493886
55276,25233.15893289054
55277,66498.86487310426
55278,69160.11745504655
55279,10823.972598097782
55280,26084.379760903845
55281,46844.95256112013
55282,39308.71719615758
55283,51295.47276272888
55284,29300.54825363526
55285,46844.95256112013
55286,23111.19321404347
55287,29320.940651821416
55288,14448.986176757353
55289,28534.792520653005
55290,33483.7690359377
55291,14301.183124281193
55292,18020.799133160413
55293,82191.93102321924
55294,69019.16446462565
55295,26084.379760903845
55296,12024.33758216656
55297,51205.17661789764
55298,82191.93102321924
55299,46844.95256112013
55300,23969.53001916527
55301,21199.788245956162
55302,33483.7690359377
55303,82191.93102321924
55304,34104.345464059355
55305,38423.493478792494
55306,51295.47276272888
55307,28534.792520653005
55308,18251.850298596542
55309,39456.45818577638
55310,20402.738784727706
55311,17589.54889705623
55312,12024.33758216656
55313,33483.7690359377
55314,75690.3271950302
55315,22515.24660156429
55316,71587.41060687635
55317,14725.80766310103
55318,27640.80623360489
55319,18020.799133160413
55320,28534.792520653005
55321,29747.083553468034
55322,14301.183124281193
55323,82191.93102321924
55324,61927.50485086714
55325,50882.15938475213
55326,26084.379760903845
55327,33483.7690359377
55328,46844.95256112013
55329,23969.53001916527
55330,62068.45784128804
55331,27651.953250565075
55332,50356.47891461877
55333,74659.59339267443
55334,33483.7690359377
55335,28534.792520653005
55336,25056.722631960998
55337,7615.190622967561
55338,27944.811482416542
55339,71587.41060687635
55340,32831.91329664535
55341,49090.73555583701
55342,69160.11745504655
55343,50356.47891461877
55344,85499.55991968098
55345,14301.183124281193
55346,54960.20576298664
55347,26674.360799140308
55348,11277.441756357866
55349,14725.80766310103
55350,26084.379760903845
55351,70201.13915976704
55352,6660.017188390558
55353,29131.153591774648
55354,82542.89770340375
55355,50356.47891461877
55356,29131.153591774648
55357,82191.93102321924
55358,15401.647911531238
55359,35939.058876594485
55360,13374.15452806127
55361,26084.379760903845
55362,35939.058876594485
55363,33483.7690359377
55364,28534.792520653005
55365,7422.333702441112
55366,14301.183124281193
55367,33483.7690359377
55368,23111.19321404347
55369,46844.95256112013
55370,61587.08471336582
55371,38423.493478792494
55372,29254.742534486697
55373,33483.7690359377
55374,19259.810060134405
55375,29320.940651821416
55376,23403.137578014135
55377,13374.15452806127
55378,17355.708703736967
55379,20948.298349257482
55380,29254.742534486697
55381,20685.064692105967
55382,29131.153591774648
55383,69160.11745504655
55384,61807.18834583592
55385,49090.73555583701
55386,33483.7690359377
55387,72613.02392426426
55388,46844.95256112013
55389,44009.9215294362
55390,51295.47276272888
55391,69160.11745504655
55392,33483.7690359377
55393,20948.298349257482
55394,36835.56696728726
55395,32831.91329664535
55396,54859.7960603373
55397,33483.7690359377
55398,91617.04300815363
55399,30524.644212968287
55400,44009.9215294362
55401,26574.82821498492
55402,72613.02392426426
55403,26084.379760903845
55404,10823.972598097782
55405,29008.44634007043
55406,62068.45784128804
55407,27640.80623360489
55408,25632.83684475021
55409,33483.7690359377
55410,33483.7690359377
55411,23403.137578014135
55412,21925.265563327826
55413,77454.64320747992
55414,33483.7690359377
55415,19259.810060134405
55416,25056.722631960998
55417,19259.810060134405
55418,71587.41060687635
55419,33483.7690359377
55420,51934.909807598735
55421,25056.722631960998
55422,54960.20576298664
55423,16897.118400127925
55424,72613.02392426426
55425,50356.47891461877
55426,28534.792520653005
55427,33936.03735194695
55428,87998.81275970888
55429,33483.7690359377
55430,23969.53001916527
55431,84355.14501565543
55432,46844.95256112013
55433,62022.04639521354
55434,26084.379760903845
55435,6993.326943103593
55436,21199.788245956162
55437,69160.11745504655
55438,49090.73555583701
55439,69019.16446462565
55440,49090.73555583701
55441,20402.738784727706
55442,33882.47577225385
55443,75690.3271950302
55444,21199.788245956162
55445,21199.788245956162
55446,103590.02702912813
55447,6660.017188390558
55448,103590.02702912813
55449,50356.47891461877
55450,71587.41060687635
55451,50932.51017858553
55452,61927.50485086714
55453,33936.03735194695
55454,49090.73555583701
55455,69160.11745504655
55456,50356.47891461877
55457,13374.15452806127
55458,33483.7690359377
55459,25056.722631960998
55460,12256.609790039096
55461,42098.890027493886
55462,25376.150894149654
55463,100464.35811081229
55464,12256.609790039096
55465,10823.972598097782
55466,71587.41060687635
55467,19496.01252170182
55468,85499.55991968098
55469,27640.80623360489
55470,44221.70424209824
55471,50356.47891461877
55472,51934.909807598735
55473,19496.01252170182
55474,49090.73555583701
55475,50356.47891461877
55476,19496.01252170182
55477,82191.93102321924
55478,29131.153591774648
55479,11277.441756357866
55480,23969.53001916527
55481,38423.493478792494
55482,30102.86909616755
55483,15139.164638914937
55484,75690.3271950302
55485,17355.708703736967
55486,45395.04500929466
55487,29320.940651821416
55488,85499.55991968098
55489,23969.53001916527
55490,29131.153591774648
55491,33483.7690359377
55492,33483.7690359377
55493,32893.78799770124
55494,27651.953250565075
55495,39308.71719615758
55496,87998.81275970888
55497,71587.41060687635
55498,69160.11745504655
55499,82191.93102321924
55500,30486.174002839947
55501,23111.19321404347
55502,54859.7960603373
55503,29131.153591774648
55504,75543.62485741268
55505,41093.747837670926
55506,103590.02702912813
55507,16897.118400127925
55508,48172.49233729681
55509,50356.47891461877
55510,44367.81533494269
55511,33483.7690359377
55512,21925.265563327826
55513,61587.08471336582
55514,28534.792520653005
55515,26386.2125131259
55516,25056.722631960998
55517,75690.3271950302
55518,42098.890027493886
55519,32893.78799770124
55520,34723.11940004775
55521,69019.16446462565
55522,7615.190622967561
55523,14476.873505071999
55524,91617.04300815363
55525,7195.7698869786445
55526,26084.379760903845
55527,25056.722631960998
55528,13661.232210140815
55529,21199.788245956162
55530,14476.873505071999
55531,44367.81533494269
55532,85499.55991968098
55533,20595.01376234209
55534,69019.16446462565
55535,23969.53001916527
55536,12252.148028502495
55537,69019.16446462565
55538,33936.03735194695
55539,28970.04138879129
55540,27640.80623360489
55541,34723.11940004775
55542,9064.465474047069
55543,54960.20576298664
55544,69160.11745504655
